sku	fnsku	asin	product-name	condition	your-price	mfn-listing-exists	mfn-fulfillable-quantity	afn-listing-exists	afn-warehouse-quantity	afn-fulfillable-quantity	afn-unsellable-quantity	afn-reserved-quantity	afn-total-quantity	per-unit-volume	afn-inbound-working-quantity	afn-inbound-shipped-quantity	afn-inbound-receiving-quantity
shoe-mozo-125th-street-M14	X000SFR2EZ	B00C0CO2TG	Mozo 3831 Men's 125th Street Shoe Black Patent Leather 14 M US	New	119.90	No		Yes	1	1	0	0	1	0.41	0	0	0
shoe-nike-5.0-crimson-M13	X000S7TYV7	B00D8J6H5C	Nike Men's Free 5.0+ Lt Crimson/Blk/Gym Rd/Smmt Wht Running Shoe 13 Men US	New	80.36	No		Yes	0	0	0	0	0	0.37	0	0	0
shoe-nike-Dart-10-W7.5	X000SN59TH	B0098TIY6G	Nike Dart 10 Women's Running Shoes 7.5 B - Medium  Black/Ice Blue/Silver/Violet Force	New	99.99	No		Yes	0	0	0	0	2	0.27	0	2	0
shoe-nike-dunk-blue-10.5	X000S7U2VD	B00N5V0BE6	Nike Men's Dunk High Pro SB, GAME ROYAL/BLACK-WHITE-PHOTO BLUE, 10.5 M US	New	85.42	No		Yes	1	1	0	0	1	0.33	0	0	0
shoe-nike-free-5.0-white-W7.5	X000SJ6G8J	B00DTX9STE	Nike Women's Free 5.0 TR Fit 4 White/Mtllc Silver/Mtllc Slvr Training Shoe 7.5 Women US	New	130.00	No		Yes	2	2	0	0	2	0.28	0	0	0
shoe-nike-free-trainer-gray-M11	X000S7U0XN	B00JEI7H1Y	NIKE Free Trainer 5.0 Men's Training Shoe, Black/Silver, US11	New	104.75	No		Yes	0	0	0	0	0	0.36	0	0	0
shoe-nike-free-trainer-gray-M11.5	X000S7U1K5	B00JEI7I5O	NIKE Free Trainer 5.0 Men's Training Shoe, Black/Silver, US11.5	New	109.84	No		Yes	0	0	0	0	0	0.36	0	0	0
shoe-nike-golf-lunar-green-W7.5	X000S7TY17	B00EOXTOE2	Nike Golf women's Lunar Empress Golf Shoe,Turbo Green/Light Lucid Green,7.5 M US	New	90.44	No		Yes	0	0	0	0	0	0.32	0	0	0
shoe-nike-golf-lunar-green-W8.5	X000S7TXFJ	B00EOXTOG0	Nike Golf women's Lunar Empress Golf Shoe,Turbo Green/Light Lucid Green,8.5 M US	New	82.89	No		Yes	1	0	0	1	1	0.31	0	0	0
shoe-nike-griffey-max-black-M10	X000S7U489	B009LOS3QY	Nike Men's Air Griffey Max II Black/Black/Hyper Jade Training Shoe 10 Men US	New	120.55	No		Yes	0	0	0	0	0	0.44	0	0	0
shoe-nike-jordan-black-M10.5	X000SK2EJD	B00KYE51OC	Nike Jordan Men's Air Jordan 1 Mid Black/Vibrant Yellow/Wolf Grey Basketball Shoe 10.5 Men US	New	104.87	No		Yes	2	2	0	0	2	0.45	0	0	0
shoe-nike-overplay-black-M13	X000SK2AMJ	B00FENSLBS	Nike Men's The Overplay VIII Black/Black/Anthracite Basketball Shoe 13 Men US	New	81.88	No		Yes	2	2	0	0	2	0.44	0	0	0
shoe-nike-overplay-white-M12	X000SK2925	B00FL7D3LU	Nike Men's The Overplay VIII White/Mtlc Dark Grey/Mid Navy Basketball Shoe 12 Men US	New	105.63	No		Yes	2	2	0	0	2	0.45	0	0	0
shoe-nike-overplay-white-M13	X000SK29Y3	B00FL7D81U	Nike Men's The Overplay VIII White/Mtlc Dark Grey/Mid Navy Basketball Shoe 13 Men US	New	106.09	No		Yes	2	2	0	0	2	0.47	0	0	0
shoe-nike-tailwind-black/silver-M12	X000S7TV79	B00C40SMDG	Nike Mens Air Max Tailwind 6 Black/Rflct Silver/Drk Gry/Vlt Running Shoe 12 ...	New	112.55	No		Yes	0	0	0	0	0	0.37	0	0	0
shoe-puma-carson-red-M8.5	X000S7T7P5	B00LV8G9BY	PUMA Men's Carson Runner Glitch Sneaker, Black/High Risk Red, 8.5 M US	New	64.09	No		Yes	0	0	0	0	0	0.25	0	0	0
shoe-puma-carson-red-M9	X000S7T7AP	B00LV8FLBS	PUMA Men's Carson Runner Glitch Sneaker, Black/High Risk Red, 9 M US	New	65.99	No		Yes	1	1	0	0	1	0.25	0	0	0
shoe-puma-carson-red-M9.5	X000S7T6KB	B00LV8FLHC	PUMA Men's Carson Runner Glitch Sneaker, Black/High Risk Red, 9.5 M US	New	71.13	No		Yes	1	1	0	0	1	0.29	0	0	0
shoe-puma-drift-cat-black-shadow-M6.5	X000SFOY87	B00GV3RMJ2	PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,6.5 M US	New	87.99	No		Yes	1	1	0	0	1	0.22	0	0	0
shoe-puma-drift-cat-black/peacoat-M10.5	X000S7M4XH	B00HTARPYS	PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,10.5 M US	New	80.40	No		Yes	1	1	0	0	1	0.29	0	0	0
shoe-puma-drift-cat-black/peacoat-M12	X000S7M60D	B00HTARR5K	PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,12 M US	New	144.13	No		Yes	2	2	0	0	2	0.32	0	0	0
shoe-puma-drift-cat-black/peacoat-M8	X000S7LZJV	B00HTAROQM	PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,8 M US	New	81.56	No		Yes	1	1	0	0	1	0.27	0	0	0
shoe-puma-drift-cat-black/white-M10	X000S7M0QN	B00GV3R83W	PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,10 M US	New	68.73	No		Yes	0	0	0	0	0	0.28	0	0	0
shoe-puma-drift-cat-black/white-M11	X000S7LWDF	B00GV3R8NM	PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,11 M US	New	69.23	No		Yes	0	0	0	0	0	0.28	0	0	0
shoe-puma-drift-cat-blk-shadow-M9	X000SFP3JL	B00GV3RSS2	PUMA Men's Drift Cat 6 Shoe,Black/Dark Shadow/White,9 M US	New	79.99	No		Yes	1	1	0	0	1	0.26	0	0	0
shoe-puma-drift-cat-peacoat/black-M7	X000S7LX7P	B00HTARO80	PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,7 M US	New	80.40	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-drift-cat-peacock-white-M9	X000SFOTDR	B00HTARP84	PUMA Men's Drift Cat 6 Motorsport Shoe,Peacoat/White/Black,9 M US	New	81.61	No		Yes	1	1	0	0	1	0.26	0	0	0
shoe-puma-drift-cat-white/black-M7.5	X000S7LXXJ	B00GV3S5FM	PUMA Men's Drift Cat 6 Shoe,White/Black/Limestone Gray,7.5 M US	New	76.52	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-drift-cat-wht-blk-limestone-M7	X000SFP06H	B00GV3S5K2	PUMA Men's Drift Cat 6 Shoe,White/Black/Limestone Gray,7 M US	New	78.41	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-future-cat-blue-white-M9.5	X000SFMIOJ	B00FJEOOB8	PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,BMW Team Blue/White,9.5 M US	New	120.59	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-future-cat-bmw-carbon-M11.5	X000S7TGZB	B00FJEOSD2	PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,BMW Team Blue/White,11.5 M US	New	134.78	No		Yes	2	2	0	0	2	0.28	0	0	0
shoe-puma-future-cat-bmw-carbon-M9	X000S7T8OF	B00FJEOO3Q	PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,BMW Team Blue/White,9 M US	New	120.59	No		Yes	2	2	0	0	2	0.24	0	0	0
shoe-puma-future-cat-bmw-carbon-M9.5	X000S7T92L	B00DOG6KSI	PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,White/BMW Team Blue,9.5 M US	Unknown					0	0	0	0	0	-0	0	0	0
shoe-puma-future-cat-white-M11.5	X000SFL6SD	B00DOG5VWY	PUMA Men's Future Cat M1 Ferrari NM Motorsport Shoe,White/Rosso Corsa,11.5 M US	New	131.95	No		Yes	1	1	0	0	1	0.3	0	0	0
shoe-puma-future-cat-white-blue-M9.5	X000SFMMHR	B00DOG6KSI	PUMA Men's Future Cat M1 Big Bmw Carbon Motorsport Shoe,White/BMW Team Blue,9.5 M US	New	140.04	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-future-cat-white/crimson-M7.5	X000S7M897	B00GV3YUE2	PUMA Men's Future Cat S1 Graphic Pack Shoe,White/White/Crimson,7.5 M US	New	109.54	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-future-cat-white/crimson-M8	X000S7M7B1	B00GV3YVGO	PUMA Men's Future Cat S1 Graphic Pack Shoe,White/White/Crimson,8 M US	New	93.49	No		Yes	0	0	0	0	0	0.25	0	0	0
shoe-puma-future-cat-white/gray-M11	X000S7M8S3	B00GV3RXM8	PUMA Men's Drift Cat 6 Shoe,White/Black/Limestone Gray,11 M US	New	90.99	No		Yes	1	1	0	0	1	0.28	0	0	0
shoe-puma-future-s1-white/crimson-M11.5	X000SFLJU3	B00GV3YNDA	PUMA Men's Future Cat S1 Graphic Pack Shoe,White/White/Crimson,11.5 M US	New	107.43	No		Yes	1	1	0	0	1	0.29	0	0	0
shoe-puma-rio-lux-white-M7	X000SFPCM9	B00NQHLRN8	PUMA Men's Rio Lux M Slide Sandal, White/Black, 7 M US	New	34.00	No		Yes	1	1	0	0	1	0.11	0	0	0
shoe-puma-sao-paulo-red-M12	X000SFPJP9	B00K3HLC5M	PUMA Men's San Paulo Sandal,High Risk Red,12 M US	New	29.99	No		Yes	1	1	0	0	1	0.3	0	0	0
shoe-puma-sao-paulo-red-M7	X000SFPM6Z	B00K3HL5DQ	PUMA Men's San Paulo Sandal,High Risk Red,7 M US	New	29.99	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-soleil-white-W6	X000S7MPSV	B0058XLYYU	PUMA Women's Soleil Leather Fashion Sneaker,White/PUMA Silver,6 B US	New	89.43	No		Yes	1	1	0	0	1	0.14	0	0	0
shoe-puma-soleil-white-W6.5	X000S7MOG9	B0058XLPWG	PUMA Women's Soleil Leather Fashion Sneaker,White/PUMA Silver,6.5 B US	New	80.39	No		Yes	1	1	0	0	1	0.05	0	0	0
shoe-puma-tazon-5-black-purple-W8.5	X000SFOKJ5	B00DY7TM8W	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,8.5 B US	New	67.00	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-tazon-5-white-fush-W6	X000SFOAHR	B00GWGAGDM	PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,6 B US	New	80.39	No		Yes	0	0	0	0	0	0.21	0	0	0
shoe-puma-tazon-black/purple-W6	X000S7TI2H	B00DY7TJGC	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,6 B US	New	79.99	No		Yes	1	1	0	0	1	0.2	0	0	0
shoe-puma-tazon-black/purple-W7	X000S7TILD	B00DY7TK9S	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,7 B US	New	64.32	No		Yes	3	3	0	0	3	0.19	0	0	0
shoe-puma-tazon-black/purple-W7.5	X000S7TJKD	B00DY7TL9W	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,7.5 B US	New	67.00	No		Yes	3	3	0	0	3	0.22	0	0	0
shoe-puma-tazon-black/purple-W8	X000S7TJZD	B00DY7TLTC	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,8 B US	New	67.00	No		Yes	2	2	0	0	2	0.22	0	0	0
shoe-puma-tazon-black/purple-W9	X000S7TMWX	B00DY7TMMS	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,9 B US	New	79.99	No		Yes	1	1	0	0	1	0.22	0	0	0
shoe-puma-tazon-black/purple-W9.5	X000S7TKHP	B00DY7TN9A	PUMA Women's Tazon 5 Cross-Training Shoe,Black/Silver/Beetroot Purple,9.5 B US	New	133.73	No		Yes	2	2	0	0	2	0.25	0	0	0
shoe-puma-tazon-white-fuchsia-W5.5	X000S7TOV7	B00GWGAGBY	PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,5.5 B US	New	79.99	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-tazon-white-fuchsia-W7	X000S7TOHB	B00GWGAG2I	PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,7 B US	New	67.00	No		Yes	1	1	0	0	1	0.21	0	0	0
shoe-puma-tazon-white-fuchsia-W7.5	X000S7TNLN	B00GWGAGP0	PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,7.5 B US	New	67.00	No		Yes	2	2	0	0	2	0.26	0	0	0
shoe-puma-tazon-white-fuchsia-W8	X000S7TO2L	B00GWGAI1C	PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,8 B US	New	67.00	No		Yes	2	2	0	0	2	0.26	0	0	0
shoe-puma-tazon-white-fuchsia-W9	X000S7TQ4R	B00GWGAISA	PUMA Women's Tazon 5 NM Cross-Training Shoe,White/Fuchsia/Purple,9 B US	New	67.00	No		Yes	3	3	0	0	3	0.18	0	0	0
shoe-puma-vedano-black-M7	X000S7LUS7	B00595JPD4	PUMA Men's Vedano Leather Slip-On Shoe,Black/Black/Ribbon Red,7US/ D US	New	62.05	No		Yes	1	1	0	0	1	0.28	0	0	0
shoe-puma-vedano-black-M8.5	X000S7LSO3	B00595JPP2	PUMA Men's Vedano Leather Slip-On Shoe,Black/Black/Ribbon Red,8.5US/ D US	New	62.05	No		Yes	1	1	0	0	1	0.28	0	0	0
shoe-puma-vedano-gray-M10.5	X000S7TRZZ	B009FM3Y70	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,10.5 D US	New	109.97	No		Yes	2	2	0	0	2	0.32	0	0	0
shoe-puma-vedano-gray-M11.5	X000S7TT8F	B009FM3YLG	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,11.5 D US	New	84.96	No		Yes	2	2	0	0	2	0.32	0	0	0
shoe-puma-vedano-grey-M7.5	X000S7LORJ	B009FM3WD6	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,7.5 D US	New	100.40	No		Yes	1	1	0	0	1	0.3	0	0	0
shoe-puma-vedano-perf-steel-M8.5	X000SFPWWT	B009FM3WWW	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,8.5 D US	New	110.54	No		Yes	1	1	0	0	1	0.33	0	0	0
shoe-puma-vedano-v-black-red-M12.5	X000SFQ115	B006HFPKHK	Puma Men's Vedano V Fashion Sneaker,Black/Black/Ribbon Red (12.5)	New	121.00	No		Yes	1	1	0	0	1	0.38	0	0	0
shoe-puma-verdano-perf-steel-M11	X000SFPRIX	B009FM3YF2	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,11 D US	New	99.66	No		Yes	1	1	0	0	1	0.39	0	0	0
shoe-puma-verdano-perf-steel-M12	X000SFPTSL	B009FM3Z6A	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,12 D US	New	110.54	No		Yes	1	1	0	0	1	0.39	0	0	0
shoe-pump-rio-lux-black/white-2-M10	X000S7SYE5	B00NQHLTZY	PUMA Men's Rio Lux M Slide Sandal, White/Black, 10 M US	New	36.35	No		Yes	3	3	0	0	3	0.11	0	0	0
shoe-pump-rio-lux-black/white-M10	X000S7SXRN	B00MYFCEJY	PUMA Men's Rio Lux M Slide Sandal, Black/White, 10 M US	New	36.35	No		Yes	3	3	0	0	3	0.18	0	0	0
shoe-pump-rio-lux-risk-red-M10	X000S7T1ND	B00K3HLCAW	PUMA Men's San Paulo Sandal,High Risk Red,10 M US	New	35.09	No		Yes	2	2	0	0	2	0.25	0	0	0
shoe-pump-rio-lux-white/black-M12	X000S7T4DP	B00NQHLW7E	PUMA Men's Rio Lux M Slide Sandal, White/Black, 12 M US	New	29.75	No		Yes	1	1	0	0	1	0.17	0	0	0
shoe-pump-rio-lux-white/black-M13	X000S7T4PD	B00NQHLXGY	PUMA Men's Rio Lux M Slide Sandal, White/Black, 13 M US	New	36.35	No		Yes	1	1	0	0	1	0.16	0	0	0
shoe-pump-rio-lux-white/black-M9	X000S7T417	B00NQHLTCC	PUMA Men's Rio Lux M Slide Sandal, White/Black, 9 M US	New	29.75	No		Yes	1	1	0	0	1	0.11	0	0	0
shoe-reebok-royal-lumina-blk-W8	X000SN54UL	B00BKW4Y7C	Reebok Women's Royal Lumina Fashion Sneaker,Black/Black/Black/Reebok Royal,8 M US	New	34.99	No		Yes	0	0	0	0	1	0.29	0	1	0
shoe-teva-barracuda-green-16	X000SURLYB	B0084FBPYS	Teva Men's Barracuda Sandal,Green,16 M US	Unknown					0	0	0	0	0	-0	0	0	0
shoe-teva-kimtah-blue-W5	X000SFQSZT	B00ASTUBHK	Teva Women's Kimtah II WP Mesh Hiking Shoe	New	87.99	No		Yes	1	1	0	0	1	0.26	0	0	0
shoe-teva-kimtah-blue-W5.5	X000SFQQYR	B00ASTUAJO	Teva Women's Kimtah II WP Mesh Hiking Shoe	New	87.99	No		Yes	2	2	0	0	2	0.25	0	0	0
shoe-teva-kimtah-blue-W7	X000SFRG73	B00ASTUBRU	Teva Women's Kimtah II WP Mesh Hiking Shoe	New	87.06	No		Yes	1	1	0	0	1	0.26	0	0	0
shoe-teva-kimtah-blue-W7.5	X000SFRHZT	B00ASTUAZI	Teva Women's Kimtah II WP Mesh Hiking Shoe	New	97.48	No		Yes	1	1	0	0	1	0.26	0	0	0
shoe-teva-kimtah-blue-W8.5	X000SFQVPL	B00ASTUB48	Teva Women's Kimtah II WP Mesh Hiking Shoe	New	100.44	No		Yes	1	1	0	0	1	0.31	0	0	0
shoe-teva-klmtah-blue-W9	X000SFQXZT	B00ASTUC42	Teva Women's Kimtah II WP Mesh Hiking Shoe	New	79.99	No		Yes	1	1	0	0	1	0.31	0	0	0
shoe-teva-original-mykonos-blue-W8	X000SFRD3F	B00APPFVE0	Teva Women's Original Universal Sandal,Mykonos Blue,8 M US	New	54.99	No		Yes	0	0	0	0	0	0.16	0	0	0
shoe-teva-roller-black-M8	X000SURMXV	B00H4UM9IK	Teva Men's Roller Sneaker,Black,8 M US	Unknown					0	0	0	0	0	-0	0	0	0
shoe-teva-roller-black-olive-M7.5	X000SUROCZ	B00H4UJUVO	Teva Men's Roller Sneaker,Black Olive,7.5 M US	Unknown					0	0	0	0	0	-0	0	0	0
shoe-teva-surge-event-grey-pink-W6	X000SFQAWZ	B00H41MEW0	Teva Women's Surge Event Waterproof Hiking Shoe,Grey,6 M US	New	87.99	No		Yes	0	0	0	0	0	0.25	0	0	0
shoe-teva-surge-event-grey-pink-W7	X000SFQM5F	B00H41MH1S	Teva Women's Surge Event Waterproof Hiking Shoe,Grey,7 M US	New	87.99	No		Yes	0	0	0	0	0	0.25	0	0	0
shoe-teva-surge-event-grey-pink-W7.5	X000SFQEXZ	B00H41MI58	Teva Women's Surge Event Waterproof Hiking Shoe,Grey,7.5 M US	New	79.99	No		Yes	2	2	0	0	2	0.25	0	0	0
shoe-ugg-leighton-M10	X000SURR8V	B00LMP15OC	UGG Australia Men's Leighton Stone Suede Boot 10 M US	Unknown					0	0	0	0	0	-0	0	0	0
shoe-ugg-leighton-M11	X000SURS1R	B00LMP1AE2	UGG Australia Men's Leighton Stone Suede Boot 11 M US	Unknown					0	0	0	0	0	-0	0	0	0
shoe-under-armour-scorpio-M8	X000SJ5NAB	B00PXYHDC6	Under Armour Men's UA Scorpio Running Shoes 8 Graphite	New	149.99	No		Yes	2	2	0	0	2	0.24	0	0	0
shoe-under-armour-scorpio-M9.5	X000SN4ZUL	B00T5LY57Y	Under Armour Men's UA Scorpio Running Shoes 9.5 Steel	New	134.99	No		Yes	0	0	0	0	2	0.29	0	2	0
shoe-under-armour-scorpio-steel-M10	X000SK6XRR	B00T5LY73G	Under Armour Men's UA Scorpio Running Shoes 10 Steel	New	134.99	No		Yes	1	1	0	0	1	0.3	0	0	0
shoe_	X000SITNO9	B00MTKO0IW	carter's Flora C Floral Aqua Sock (Toddler/Little Kid), Blue/Neon Pink, 7 M US Toddler	New	35.99	No		Yes	1	1	0	0	1	0.24	0	0	0
shoe_2	X000SITO61	B00MTKO1VS	carter's Flora C Floral Aqua Sock (Toddler/Little Kid), Blue/Neon Pink, 10 M US Toddler	New	35.99	No		Yes	1	1	0	0	1	0.25	0	0	0
shoe_3	X000SITOPR	B00DQZ4V6U	adidas Performance Duramo Slide K Sandal (Little Kid/Big Kid), Bahia Blue S14/Running White/Bahia Blue S14, 1 M US Little Kid	New	23.96	No		Yes	1	1	0	0	1	0.1	0	0	0
shoe_4	X000SITOY3	B002DW9LIA	adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/Black,1 M US Little Kid	New	26.66	No		Yes	1	1	0	0	1	0.1	0	0	0
shoe_5	X000SITSD5	B002DW9LJY	adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/Black,3 M US Little Kid	New	29.99	No		Yes	1	1	0	0	1	0.14	0	0	0
shoe_6	X000SITSML	B002DW9LJO	adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/Black,13 M US Little Kid	New	29.97	No		Yes	1	1	0	0	1	0.1	0	0	0
shoe_7	X000SITSXF	B002DW9LHQ	adidas Duramo Slide Sandal (Toddler/Little Kid/Big Kid),Black/Running White/Black,12 M US Little Kid	New	26.94	No		Yes	2	2	0	0	2	0.1	0	0	0
shoe_crocs-baby-sandal-G4	X000SIUTRT	B00E5AXHMO	crocs Keeley Petal Charm PS Sandal (Toddler/Little Kid/Big Kid),Navy/Carnation,4 M US Big Kid	New	29.69	No		Yes	0	0	0	0	0	0.05	0	0	0
shoe_crocs-clog-pink-W7M5	X000SIVETL	B00HB55QUQ	Crocs Unisex Classic Clog, Pearl Pink, Women's 7 US M / Men's 5 US M	New	39.92	No		Yes	1	0	0	1	1	0.26	0	0	0
shoe_crocs-clog-pink-W8M6	X000SIVDI3	B00HB55QWO	Crocs Unisex Classic Clog, Pearl Pink, Women's 8 US M / Men's 6 US M	New	40.00	No		Yes	0	0	0	0	0	0.17	0	0	0
shoe_crocs-womens-skimmer-W8	X000SITUER	B00ANJL2N2	crocs Women's 14698 Duet SPT Skimmer,Hot Pink/White,8 M US	New	50.24	No		Yes	1	1	0	0	1	0.22	0	0	0
shoe_easy-spirit-riptide-natural-W7	X000SIVNAB	B006MJACIS	Easy Spirit Women's Riptide Clog,Light Natural/Multi Fabric,7 W US	New	82.50	No		Yes	2	2	0	0	2	0.23	0	0	0
shoe_easy-spirit-riptide-natural-W7.5	X000SIVMHF	B006MJA8PK	Easy Spirit Women's Riptide Clog,Light Natural/Multi Fabric,7.5 M US	New	82.49	No		Yes	0	0	0	0	0	0.23	0	0	0
shoe_native-jefferson-blue-G2	X000SIV1KX	B0078IFJTY	Native Jefferson Slip-On (Toddler/Little Kid),Regatta Blue,J2 M US Big Kid	New	33.99	No		Yes	1	1	0	0	1	0.22	0	0	0
shoe_native-jefferson-orange-G2	X000SIUZYB	B00EU97SVG	Native Kids Jefferson Junior Sneaker (Little Kid),Pylon Orange,2 M US Little Kid	New	37.39	No		Yes	0	0	0	0	0	0.19	0	0	0
shoe_native-jefferson-pom/purple-G3	X000SIUYQ5	B00IGN77KO	Native Jefferson Slip-On, Pomegranate Purple, 3 M US Big Kid	New	37.39	No		Yes	0	0	0	0	0	0.19	0	0	0
shoe_sam-edelman-leopard-W10	X000SIUCHV	B00GNM5RG6	Sam Edelman Women's Adora Platform Sandal,Leopard,10 M US	New	169.98	No		Yes	0	0	0	0	0	0.22	0	0	0
shoe_sam-edelman-leopard-W9	X000SIUKIH	B00GNM64SG	Sam Edelman Women's Adora Platform Sandal,Leopard,9 M US	New	130.65	No		Yes	1	1	0	0	1	0.22	0	0	0
shoe_speedo-womens-sandal-green-W10	X000SIUVYZ	B00EHRRNQG	Speedo Women's Exsqueeze Me Zori Flop,Fuchsia/Slphur,10 M US	New	33.99	No		Yes	1	1	0	0	1	0.07	0	0	0
shoes-puma-verdano-perf-grey-M9	X000SFNUHD	B009FM3X94	PUMA Men's Vedano Leather Slip-On Shoe,Steel Grey,9 D US	New	110.54	No		Yes	1	1	0	0	1	0.3	0	0	0
shopkins-12-and-2-baskets	X000RKHW87	B00TONTF3M	Shopkins Season 2 Value Pack - 16 Shopkins, 1 12-pack and 2 2-packs (3 Piece Bundle)	New	30.50	No		Yes	7	7	0	0	14	0.07	0	0	7
shopkins-2-baskets	X000RYOAOH	B00RQ40VJS	Shopkins Season 2 Bundle: 2 Blind Shopping baskets with 2 Shopkins each (2 baskets, 4 characters)	New	15.47	No		Yes	0	0	0	0	0	0.01	0	0	0
shopkins-5-pack-season-2	X000R2DNC9	B00P4CGUSA	Shopkins Season 2 (5-Pack) (Styles Will Vary)	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-5pc-2-pack	X000SGLC2R	B00R1GVZTQ	Shopkins S2 5 Pack Playset X 2 (10 Shopkins, 10 Shopping Bags)	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-basket-bundle-3pack	X000SFSR0N	B00UK5AUM8	Shopkins Season 2 Shopping Basket 2-Pack (Styles May Vary) - 3 Pack Bundle	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-basket-case-30	X000RKHU7F	B00QFO8F2U	Shopkins Shopping Basket Season 2 Case of 30	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-baskets-3-pack	X000RKHTQR	B00UTZIQP2	Shopkins Season 2 Multipack: 3 Blind-Sorted Shopping Baskets (2 randomized figures in each basket; 6 figures total)	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-bundle-4-items	X000RYNLS3	B00QGBG9SO	Bundle - 3 Items: Shopkins Season 2 - (1) S2 12 Pack, S2 5 Pack and (2) S2 Baskets	New	36.75	No		Yes	0	0	0	0	0	0.14	0	0	0
shopkins-case30	X000RYPA4V	B00QFO8F2U	Shopkins Shopping Basket Season 2 Case of 30	New	300.00	No		Yes	17	17	0	0	17	0.26	0	0	0
shopkins-mega-pack	X000R7KRUZ	B00QJCGZ98	Shopkins Series 2 Playset (Mega-Pack)	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-mega-pack-v2	X000RDKZ3D	B00QJCGZ98	Shopkins Series 2 Playset (Mega-Pack)	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-season-2-bundle	X000R7K4B7	B00TVD47SI	Shopkins Season 2 - Two 12 Packs - 2 Different Sets of Visible Shopkins	Unknown					0	0	0	0	0	-0	0	0	0
shopkins-season2-bundle	X000SFSL3B	B00RJGBD4A	Shopkins Season 2 Bundle: 5 Pack & 2 Baskets	New	21.99	No		Yes	24	24	0	0	24	0.06	0	0	0
shopkins-supermarket-playset	X000SGKYNZ	B00IR7NCU8	Shopkins Supermarket Playset	New	32.99	No		Yes	4	4	0	0	4	0.34	0	0	0
show-puma-vedando-v-black-red-M12	X000SFNC3F	B00595JOYO	PUMA Men's Vedano Leather Slip-On Shoe,Black/Black/Ribbon Red,12US/ D US	New	69.99	No		Yes	1	1	0	0	1	0.33	0	0	0
shredder	X000R5J3UR	B00O8WC5OK	Professional Shredder, Slicer, Chopper, Scissor and Peeler	Unknown					0	0	0	0	0	-0	0	0	0
silicone-counter-gap	X000SJ581P	B00KSDVPGW	Set of 2 Black Silicone Counter Gap Covers	New	20.09	No		Yes	8	8	0	0	8	0.02	0	0	0
